,Person,SeasonNr,EpisodeID,EpisodeTitle,Scene,ScreenLine
312,ROBERT,1,1,winter is coming,Opening Scene, I know what I’m putting you through. Thank you for saying yes. I only ask you because I need you. You’re a loyal friend. You hear me? A loyal friend. The last one I’ve got.
313,NED,1,1,winter is coming,Opening Scene, I hope I’ll serve you well.
314,ROBERT,1,1,winter is coming,Opening Scene," You will. And I’ll make sure you don’t look so fucking grim all the time. Come on, boys, let’s go kill some boar!"
315,BRAN,1,1,winter is coming,Opening Scene," Come on, you."
316,CERSEI,1,1,winter is coming,Opening Scene, Stop. STOP.
317,JAIME,1,1,winter is coming,Opening Scene, Are you completely mad?
318,CERSEI,1,1,winter is coming,Opening Scene, He saw us.
319,JAIME,1,1,winter is coming,Opening Scene, It’s all right. It’s all right.
320,CERSEI,1,1,winter is coming,Opening Scene, He saw us!
321,JAIME,1,1,winter is coming,Opening Scene," I heard you the first time. (To BRAN) Quite the little climber, aren’t you? How old are you, boy?"
322,BRAN,1,1,winter is coming,Opening Scene, Ten
323,JAIME,1,1,winter is coming,Opening Scene, Ten.
324,JAIME,1,1,winter is coming,Opening Scene, The things I do for love.
325,Daenerys Targaryen,1,2,the kingsroad,Opening Scene_1, Isn't there anything else?
326,Jorah Mormont,1,2,the kingsroad,Opening Scene_1, The Dothraki have two things in abundance
327,Doreah,1,2,the kingsroad,Opening Scene_1, Khaleesi!
328,Irri,1,2,the kingsroad,Opening Scene_1, Your hands.
329,Jorah Mormont,1,2,the kingsroad,Opening Scene_1," We're still not far from Pentos, your Grace. Magister Illyrio has extended his hospitality. You'd be more comfortable there."
330,Viserys Targaryen,1,2,the kingsroad,Opening Scene_1, I have no interest in hospitality or comfort. I'll stay with Drogo until he fulfils his end of the bargain and I have my crown.
331,Jorah Mormont,1,2,the kingsroad,Opening Scene_1," As you wish, your Grace."
332,Viserys Targaryen,1,2,the kingsroad,Opening Scene_1," Well, Mormont, as brutish as this life is, I suppose it is preferable to beheading. What did Ned Stark want you for? Buying from a slaver?"
333,Jorah Mormont,1,2,the kingsroad,Opening Scene_1, Selling to one... Some poachers I caught on my land.
334,Viserys Targaryen,1,2,the kingsroad,Opening Scene_1," Under my reign, you won't be punished for such nonsense. You can rest assured of that."
335,Joffrey Baratheon,1,2,the kingsroad,Opening Scene_1," Better-looking bitches than you're used to, Uncle. My mother's been looking for you. We ride for King's Landing today."
336,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," Before you go, you will call on Lord and Lady Stark and offer your sympathies."
337,Joffrey Baratheon,1,2,the kingsroad,Opening Scene_1, What good will my sympathies do them?
338,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, None. But it is expected of you. Your absence has already been noted.
339,Joffrey Baratheon,1,2,the kingsroad,Opening Scene_1, The boy means nothing to me. And I can't stand the wailing of women.
340,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, One word and I'll hit you again.
341,Joffrey Baratheon,1,2,the kingsroad,Opening Scene_1, I'm telling mother!
342,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," Go! Tell her. But first you will get to Lord and Lady Stark and you will fall on your knees in front of them and tell them how very sorry you are, that you are at their service, and that all your prayers are with them. Do you understand?"
343,Joffrey Baratheon,1,2,the kingsroad,Opening Scene_1, You can't...
344,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, Do you understand?
345,Sandor Clegane,1,2,the kingsroad,Opening Scene_1," The Prince will remember that, little lord."
346,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," I hope so. If he forgets, be a good dog and remind him. Time for breakfast..."
347,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," Bread. And two of those little fish. And a mug of dark beer to wash it down. And bacon, burnt black."
348,Jaime Lannister,1,2,the kingsroad,Opening Scene_1, Little brother.
349,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, Beloved siblings.
350,Myrcella Baratheon,1,2,the kingsroad,Opening Scene_1, Is Bran going to die?
351,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, Apparently not.
352,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1, What do you mean?
353,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, The Maester says the boy may live.
354,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1," It's no mercy, letting a child linger in such pain."
355,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, Only the gods know for certain. All the rest of us can do is pray. The charms of the north seem entirely lost on you.
356,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1, I still can't believe you're going. It's ridiculous even for you.
357,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," Where's your sense of wonder? The greatest structure ever built, the intrepid men of the Night's Watch, the wintry abode of the White Walkers."
358,Jaime Lannister,1,2,the kingsroad,Opening Scene_1, Tell me you're not thinking of taking the black.
359,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1, And go celibate? The whores would go begging from Dorne to Casterly Rock. I just want to stand on top of the Wall and piss off the edge of the world.
360,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1, The children don't need to hear your filth. Come.
361,Jaime Lannister,1,2,the kingsroad,Opening Scene_1," Even if the boy lives, he'll be a cripple, a grotesque. Give me a good clean death any day."
362,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," Speaking for the grotesques, I'd have to disagree. Death is so final, whereas life... Life is full of possibilities. I hope the boy does wake. I'd be very interested to hear what he has to say."
363,Jaime Lannister,1,2,the kingsroad,Opening Scene_1," My dear brother, there are times you make me wonder whose side you're on."
364,Tyrion Lannister,1,2,the kingsroad,Opening Scene_1," My dear brother, you wound me. You know how much I love my family."
365,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1, Please.
366,Catelyn Stark,1,2,the kingsroad,Opening Scene_1,"  I would have dressed, your Grace."
367,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1," This is your home. I'm your guest. Handsome one, isn't he? I lost my first boy, a little black-haired beauty. He was a fighter too... Tried to beat the fever that took him. Forgive me. It's the last thing you need to hear right now."
368,Catelyn Stark,1,2,the kingsroad,Opening Scene_1, I never knew.
369,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1,"  It was years ago. Robert was crazed, beat his hands bloody on the wall, all the things men do to show you how much they care... The boy looked just like him. Such a little thing... A bird without feathers. They came to take his body away and Robert held me. I screamed and I battled, but he held me. That little bundle. They took him away and I never saw him again. Never have visited the crypt, never. I pray to the Mother every morning and night that she return your child to you."
370,Catelyn Stark,1,2,the kingsroad,Opening Scene_1,  I am grateful..
371,Cersei Baratheon,1,2,the kingsroad,Opening Scene_1, Perhaps this time she'll listen.
372,Jaime Lannister,1,2,the kingsroad,Opening Scene_1, A sword for the wall?
373,Jon Snow,1,2,the kingsroad,Opening Scene_1, I already have one.
374,Jaime Lannister,1,2,the kingsroad,Opening Scene_1, Good man. Have you swung it yet?
375,Jon Snow,1,2,the kingsroad,Opening Scene_1, Of course I have.
376,Jaime Lannister,1,2,the kingsroad,Opening Scene_1,"  At someone, I mean. It's a strange thing, the first time you cut a man. You realize we're nothing but sacks of meat and blood and some bone to keep it all standing. Let me thank you ahead of time for guarding us all from the perils beyond the Wall... Wildlings and White Walkers and whatnot. We're grateful to have good, strong men like you protecting us."
377,Jon Snow,1,2,the kingsroad,Opening Scene_1, We've guarded the Kingdoms for 8 000 years.
378,Jaime Lannister,1,2,the kingsroad,Opening Scene_1," Is it ""we"" already? Have you taken your vows then?"
379,Jon Snow,1,2,the kingsroad,Opening Scene_1, Soon enough.
380,Jaime Lannister,1,2,the kingsroad,Opening Scene_1," Give my regards to the Night's Watch. I'm sure it will be thrilling to serve in such an elite force. And if not, It's only for life."
381,Arya Stark,1,2,the kingsroad,Opening Scene_1," Thank you, Nymeria. Septa Mordane says I have to do it again. ""My things weren't properly folded"", she says. Who cares how they're folded?! They're going to get all messed up anyway."
382,Jon Snow,1,2,the kingsroad,Opening Scene_1, It's good you've got help.
383,Arya Stark,1,2,the kingsroad,Opening Scene_1," Watch. Nymeria, gloves."
384,Jon Snow,1,2,the kingsroad,Opening Scene_1,  Impressive.
385,Arya Stark,1,2,the kingsroad,Opening Scene_1,"  Shut up. Nymeria, gloves!"
386,Jon Snow,1,2,the kingsroad,Opening Scene_1,  I have something for you. And it has to be packed very carefully.
387,Arya Stark,1,2,the kingsroad,Opening Scene_1,  A present?
388,Jon Snow,1,2,the kingsroad,Opening Scene_1,  Close the door. This is no toy. Be careful you don't cut yourself.
389,Arya Stark,1,2,the kingsroad,Opening Scene_1,  It's so skinny.
390,Jon Snow,1,2,the kingsroad,Opening Scene_1," So are you. I had the blacksmith make it for you special. It won't hack a man's head off, but it can poke him full of holes if you're quick enough."
391,Arya Stark,1,2,the kingsroad,Opening Scene_1, I can be quick.
392,Jon Snow,1,2,the kingsroad,Opening Scene_1,  You'll have to work at it every day. How does it feel? Do you like the balance?
393,Arya Stark,1,2,the kingsroad,Opening Scene_1, I think so.
394,Jon Snow,1,2,the kingsroad,Opening Scene_1, First lesson
395,Arya Stark,1,2,the kingsroad,Opening Scene_1,  I know which end to use.
396,Jon Snow,1,2,the kingsroad,Opening Scene_1,"  I'm going to miss you... Careful... All the best swords have names, you know."
397,Arya Stark,1,2,the kingsroad,Opening Scene_1,  Sansa can keep her sewing needles. I've got a needle of my own.
398,Jon Snow,1,2,the kingsroad,Opening Scene_1,  I came to say goodbye to Bran.
399,Catelyn Stark,1,2,the kingsroad,Opening Scene_1,  You've said it.
400,Jon Snow,1,2,the kingsroad,Opening Scene_1,"  I wish I could be here when you wake up. I'm going north with Uncle Benjen. I'm taking the black. I know we always talked about seeing the Wall together, but you'll be able to come visit me at Castle Black when you're better. I'll know my way around by then. I'll be a sworn brother of the Night's Watch. We can go out walking beyond the Wall, if you're not afraid."
401,Catelyn Stark,1,2,the kingsroad,Opening Scene_1, I want you to leave.
402,Catelyn Stark,1,2,the kingsroad,Opening Scene_1, 17 years ago you rode off with Robert Baratheon. You came back a year later with another woman's son. And now you're leaving again.
403,Eddard Stark,1,2,the kingsroad,Opening Scene_1,  I have no choice.
404,Catelyn Stark,1,2,the kingsroad,Opening Scene_1," That's what men always say when honor calls. That's what you tell your families, tell yourselves. You do have a choice. And you've made it. I can't do it, Ned. I really can't."
405,Eddard Stark,1,2,the kingsroad,Opening Scene_1,  You can. You must.
406,Robb Stark,1,2,the kingsroad,Opening Scene_1, You've said goodbye to Bran? He's not going to die. I know it.
407,Jon Snow,1,2,the kingsroad,Opening Scene_1,  You Starks are hard to kill.
408,Robb Stark,1,2,the kingsroad,Opening Scene_1, My mother?
409,Jon Snow,1,2,the kingsroad,Opening Scene_1,  She was very kind.
410,Robb Stark,1,2,the kingsroad,Opening Scene_1," Good. Next time I see you, you'll be all in black."
411,Jon Snow,1,2,the kingsroad,Opening Scene_1,  It was always my color.
412,Robb Stark,1,2,the kingsroad,Opening Scene_1," Farewell, Snow."
413,Jon Snow,1,2,the kingsroad,Opening Scene_1,"  And you, Stark."
414,Eddard Stark,1,2,the kingsroad,Opening Scene_1," There's great honor serving in the Night's Watch. The Starks have manned the Wall for thousands of years. And you are a Stark. You might not have my name, but you have my blood."
415,Jon Snow,1,2,the kingsroad,Opening Scene_1," Is my mother alive? Does she know about me? Where I am, where I'm going? Does she care?"
416,Eddard Stark,1,2,the kingsroad,Opening Scene_1," The next time we see each other, we'll talk about your mother. I promise."
417,Robert Baratheon,1,2,the kingsroad,Opening Scene_1," Gods, this is country! I've half a mind to leave them all behind and keep going."
418,Eddard Stark,1,2,the kingsroad,Opening Scene_1,  I've half a mind to go with you.
419,Robert Baratheon,1,2,the kingsroad,Opening Scene_1," What do you say, just you and me on the Kingsroad, swords at our sides, a couple of tavern wenches to warm our beds tonight."
420,Eddard Stark,1,2,the kingsroad,Opening Scene_1, You should have asked me 20 years ago.
421,Robert Baratheon,1,2,the kingsroad,Opening Scene_1," There were wars to fight, women to marry... We never had the chance to be young."
422,Eddard Stark,1,2,the kingsroad,Opening Scene_1,  I recall a few chances.
423,Robert Baratheon,1,2,the kingsroad,Opening Scene_1," There was that one... Oh, what was her name? That common girl of yours? Becca? With the great big tits you could bury your face in."
